study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,value_gamma,ratio_gamma,reference_distribution,data_mode,fqe_family,ratio_estimator,ratio_moment_violation_l2,ratio_normalization_error,target_ratio_feature_calibration_l2,target_fqe_feature_calibration_l2,ratio_solver
gamma_design,0.95,1.1,1000,0.05,0.1,misspecified_affine,4,linear_oracle_raw_fqe,6.096110033487665,0.3979218701935271,183.52235295538682,4.938749982173365,-2.773358364962105,-11.831586406340458,9.058228041378353,9.058228041378353,82.05149524961311,109.32692386008416,1.6634511207148532,62.01553351358866,2.0264579144749724,5.024618716833249,0.3963906860238358,39.021826046585794,3.4219613409030463,1.0,3.675699877078001,61.069832985031425,3.147534592162375,7.106617366189104,12.968775442510767,68.91433249278492,0.06891433249278492,0.0,0.0,nan,0.0,0.9999999999999999,0.0,0.0,235.70291941481403,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.13591278205831592,0.19005191930255827,oracle_exact
gamma_design,0.95,1.1,1000,0.05,0.1,misspecified_affine,4,linear_oracle_clipped_fqe,68.02885947720752,0.5266136384428296,37.43829360197627,0.5803219331513784,-21.964795306077267,-11.831586406340458,-10.13320889973681,10.13320889973681,102.68192260570528,127.36853962547708,1.15222570962858,41.47371863917176,0.6318989639023505,68.54139606180843,0.5878166208758266,3.6109117673392577,2.2347631989462524,0.9999999999999999,1.2247448704897654,7.081165814172219,2.1504096568929945,4.138068045753088,7.080132463061574,400.0000003534412,0.4000000003534412,0.01,0.5701892135664822,6.081968142205477,14.254385611331546,0.8580491349236417,0.9535358692817343,0.5020579830832883,340.84938834060665,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.28045033969329575,0.29729058898215405,oracle_exact_clipped
gamma_design,0.95,1.1,1000,0.05,0.1,misspecified_affine,4,linear_estimated_clipped_fqe,117.48500594696826,2.895608469440419,84.77689810882485,1.7196127010750661,-39.060835597221434,-11.831586406340458,-27.229249190880978,27.229249190880978,741.4320114990924,826.1533408277564,5.9640594845223065,103.42979481254015,2.810291960138594,113.12562478586798,3.205984900459377,5.0266268691579565,6.984460123208186,1.0,1.2247448711253495,5.234039255873629,3.0002462690235077,3.6259954171103117,5.233578492183231,400.0000001043442,0.4000000001043442,0.01,0.1462168405763805,7.175012246722589,13.638960481819643,0.39460258234275997,1.235312816654802,0.7896156017600544,241.93914353364903,0.0,stable,0.95,0.95,discounted,matched_iid,linear,linear_clipped,0.36840224058211923,-0.005047002554477764,0.1649914244240899,0.18156108812175764,linear_reduced_moment
gamma_design,0.95,1.1,1000,0.05,0.1,misspecified_affine,4,linear_neural_weighted_clipped_fqe,70.53017628090915,1.7149562728687584,48.58906933671534,0.8569708925956436,-32.981830829388734,-11.831586406340458,-21.150244423048278,21.150244423048278,447.3328391546848,488.6677240051574,3.1330955711270843,65.61440440056353,1.6250164731260472,67.91060673671713,1.9202313553123371,4.174639418210795,3.944011311865128,1.0,1.2247448709177884,5.1441689343638455,3.028053375380722,3.955310702746822,5.141838185052633,400.0000001856912,0.4000000001856912,0.01,0.30919558987952767,6.632156147956845,13.880273960320277,0.3844614135592171,1.228338535876866,0.7959079570143269,225.65961876702374,0.0,stable,0.95,0.95,discounted,matched_iid,linear,neural_clipped,0.39053181368744516,-0.03750394027367698,0.15176909605357866,0.18672032189075338,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,469.25103710262175,1.8539182407262198,380.1693393710259,2.0520970629986257,-0.710173215892695,-11.831586406340458,11.121413190447763,11.121413190447763,123.68583135266549,131.1585954277192,0.9091719409309397,406.3700497426164,1.9419071835871784,471.5033053699001,2.1147494315117457,3.1101843173501775,1.3302729702717633,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.774867790272182,nan,1.662341418628311,0.9280590396060573,607.8396306493562,0.0,stable,0.95,0.95,discounted,matched_iid,linear,standard,nan,0.0,0.5536104852173095,0.5488129045381204,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,9.816829422594328,0.6038897773625584,211.1748482168578,5.738581999203455,-0.6512075929787108,-11.831586406340458,11.180378813361747,11.180378813361747,125.00087041026822,157.07223851145764,2.0934313326141925,77.70611626083644,2.3763223500461588,10.1016128516621,0.6754920328040162,40.79818433273838,4.257646521727187,1.0,3.5916969594070713,67.00163394902276,3.294926634187555,6.751586424183553,14.170261479752178,287.7638415757714,0.07194096039394285,0.0,0.0,nan,0.0,1.0,0.0,0.0,212.37566467451174,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.12551654439311785,0.19295115197116672,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,66.0217254956998,0.4193013720084016,61.443333082036695,1.0371102322552577,-9.989206105030515,-11.831586406340458,1.8423803013099427,1.8423803013099427,3.394365174654915,8.831531980696079,0.23877757770544447,61.564798698616855,0.5903832673955731,66.42864844376302,0.47520395098494417,3.510865579435659,0.7234306776655812,1.0,1.2247448708325577,7.513841186417718,2.184458785399125,3.8783709373202617,7.513090935976643,1600.0000008763784,0.4000000002190946,0.01,0.5698028445709497,7.1621854557630105,14.272931472162652,0.8766826805916632,0.9502537641914335,0.4810969978123613,346.1405148892608,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.2939768487442161,0.30075241294684857,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,4.425351893378595,0.04306228820363889,16.176447521121194,0.5624431221744854,-13.861516440590037,-11.831586406340458,-2.0299300342495794,2.0299300342495794,4.120615943948499,7.907751166912067,0.09175924984352891,5.964748254182795,0.23633827988704884,4.236115846511403,0.04223700042793737,4.469648643771301,0.466743377493428,1.0,1.224744870643135,4.768562745065672,2.9121856347233934,3.5617140621066414,4.768482705494244,1600.0000011733316,0.4000000002933329,0.01,0.013964164536446333,5.964071257967918,12.734388646224607,0.42119645261372163,1.2057064067880547,0.7693851493334946,247.2742214784637,0.0,stable,0.95,0.95,discounted,matched_iid,linear,linear_clipped,0.30694477919421015,-0.0007132857490074196,0.15746530041705348,0.16915683595222936,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,24.559705493464893,0.5343771279668826,21.824172419750177,0.4574312441118209,-22.943020339044832,-11.831586406340458,-11.111433932704374,11.111433932704374,123.4639640408542,133.72812357239863,0.817368376209285,18.064367322115128,0.4436160719562819,23.64889245484096,0.6020811280743783,4.081887211305834,1.3482899367610857,1.0,1.2247448706696147,5.75259375745867,2.9292914955861553,3.9071437095237265,5.752534769470167,1600.00000113182,0.400000000282955,0.01,0.31939621879719204,7.369120349884032,13.92965969396837,0.39029399930852204,1.230709318033092,0.7889440527463281,240.77341060925545,0.0,stable,0.95,0.95,discounted,matched_iid,linear,neural_clipped,0.34847460181197343,-0.065889010523969,0.1600326989808298,0.1844013013569358,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,5.870294679524042,0.2565116102666455,60.405048916698405,1.8531523879586054,-4.8493983967994305,-11.831586406340458,6.982188009541027,6.982188009541027,48.75094940057849,62.584787188991456,0.8847761004885565,11.42378193511814,0.4734688199741127,5.768046207209196,0.28506153396527123,25.528063493461946,0.7706511160256327,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.774867790272182,nan,1.662341418628311,0.9280590396060573,607.8396306493562,0.0,stable,0.95,0.95,discounted,matched_iid,neural,standard,nan,0.0,0.5536104852173095,0.5488129045381204,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,6.5821039374018895,0.29640761424451423,62.73445013512774,1.9517330511185829,-4.177681554434575,-11.831586406340458,7.6539048519058825,7.6539048519058825,58.58225948202841,73.90667335242577,1.0130332795044201,16.379846400134927,0.6113359882008456,6.492834220217379,0.3300965710426268,19.93460999334396,0.967767920984561,1.0,1.2247448708325577,7.513841186417718,2.184458785399125,3.8783709373202617,7.513090935976643,1600.0000008763784,0.4000000002190946,0.01,0.5698028445709497,7.1621854557630105,14.272931472162652,0.8766826805916632,0.9502537641914335,0.4810969978123613,346.1405148892608,0.0,stable,0.95,0.95,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.2939768487442161,0.30075241294684857,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,6.625866262205535,0.30423358704981673,64.96148673008244,1.9945597902338505,-3.8348237229439532,-11.831586406340458,7.996762683396504,7.996762683396504,63.94821341456286,78.43716985322537,1.0152648285344457,30.42617071720396,0.9789100406806753,6.590152802425677,0.3372456436707107,9.029172871938725,1.2268778689580482,1.0,1.224744870643135,4.768562745065672,2.9121856347233934,3.5617140621066414,4.768482705494244,1600.0000011733316,0.4000000002933329,0.01,0.013964164536446333,5.964071257967918,12.734388646224607,0.42119645261372163,1.2057064067880547,0.7693851493334946,247.2742214784637,0.0,stable,0.95,0.95,discounted,matched_iid,neural,linear_clipped,0.30694477919421015,-0.0007132857490074196,0.15746530041705348,0.16915683595222936,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,7.150961784520271,0.3336974481453898,64.07853439064321,2.035398971468352,-3.5804935552581214,-11.831586406340458,8.251092851082337,8.251092851082337,68.08053323718205,84.76766697143913,1.1299142840107865,24.02431314995511,0.8211819076155217,7.093210466596044,0.3716930629075017,13.257277145706334,1.2311276251964236,1.0,1.2247448706696147,5.75259375745867,2.9292914955861553,3.9071437095237265,5.752534769470167,1600.00000113182,0.400000000282955,0.01,0.31939621879719204,7.369120349884032,13.92965969396837,0.39029399930852204,1.230709318033092,0.7889440527463281,240.77341060925545,0.0,stable,0.95,0.95,discounted,matched_iid,neural,neural_clipped,0.34847460181197343,-0.065889010523969,0.1600326989808298,0.1844013013569358,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,linear_standard_fqe,531.8720274531211,1.597961871735496,461.84330584119857,2.0283307447153427,4.0438070216273125,-11.831586406340458,15.87539342796777,15.87539342796777,252.02811649276228,256.4510647249482,1.020011260629097,495.91868718749873,1.7289911363658736,532.9106221190565,1.8119558930074473,2.933196742693398,1.2985166175288076,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.974850503999154,nan,1.6751298748173782,0.9519672138545417,609.7993911715886,0.0,stable,0.95,0.95,discounted,matched_iid,linear,standard,nan,0.0,0.5679901972177139,0.5551884896709116,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,linear_oracle_raw_fqe,10.464978526024682,0.620447252026785,208.0021604305018,5.466471903560876,-0.1758150875970471,-11.831586406340458,11.65577131874341,11.65577131874341,135.85700503484148,171.8820264865381,2.2928506693640913,83.5552522146747,2.594717452189847,9.156568699320212,0.6797985839286402,39.6143672467591,4.163805103207387,1.0,4.451866232113961,103.99106239115714,3.0019558758747658,6.164483323520402,14.14083940319349,192.13114458183296,0.04803278614545824,0.0,0.0,nan,0.0,1.0,0.0,0.0,223.6277171474425,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.12020787135251583,0.1886513364235295,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,linear_oracle_clipped_fqe,74.32545336954814,0.4267990794306231,74.1889365264125,1.0582208403495224,-8.20537737183466,-11.831586406340458,3.6262090345057985,3.6262090345057985,13.149391961931475,18.866293392061866,0.37450751960896866,76.50452786712182,0.7373907402043872,74.37127913513301,0.486321364554046,3.31541171586498,0.712798459472256,1.0,1.2247448703952575,7.888063769764609,2.1348009650870168,3.768254756814681,7.887374926141968,1600.0000015619225,0.4000000003904806,0.01,0.5842828148975969,8.094808533355804,14.493088738055325,0.7791466814750853,0.9837760824667022,0.6159087435261162,337.6089969305287,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.31284014560760937,0.31060616334977914,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,linear_estimated_clipped_fqe,9.867250156613368,0.0847049942016412,15.943576078569869,0.5530685267651763,-12.519623297289783,-11.831586406340458,-0.6880368909493253,0.6880368909493253,0.47339476330721375,5.271116640098958,0.15908077741022886,11.703523957394054,0.413671718920778,9.740838357779193,0.09347335942549015,4.321883885576931,0.5386365910261086,1.0,1.2247448706191535,5.277920797213913,2.8702199251548315,3.6604309634468235,5.277888739093109,1600.0000012109272,0.4000000003027318,0.01,0.12090749358758333,7.362052779353076,13.777457811561517,0.3503656525246122,1.2448837960078862,0.8404990831884599,278.4625974467522,0.0,stable,0.95,0.95,discounted,matched_iid,linear,linear_clipped,0.2678890595591635,-0.0013206474958949999,0.19495071069778658,0.1872308091121389,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,linear_neural_weighted_clipped_fqe,24.482576790209464,0.5349816686362641,18.19633949320588,0.35882665637434136,-22.946823557649626,-11.831586406340458,-11.115237151309168,11.115237151309168,123.54849692984355,136.16908490411222,0.9007369992220658,17.611823671002114,0.4907080376953073,23.234590635332196,0.5817300355401905,3.8038583992645973,1.4175639423239559,1.0,1.2247448713354838,5.561353259974053,2.9614724216660133,3.9427734798063465,5.561173613980865,1600.0000000879547,0.40000000002198866,0.01,0.32684452547691756,7.213998537063593,14.134965064945613,0.3152025779266258,1.2493960467859162,0.8589170782273141,257.88803437974343,0.0,stable,0.95,0.95,discounted,matched_iid,linear,neural_clipped,0.33672751434457565,-0.06261012288865275,0.17139073174637193,0.1903445471479064,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,neural_standard_fqe,2.979725533542877,0.12195877363675901,44.670816372342735,1.4201112140652414,-7.259555287292451,-11.831586406340458,4.572031119048007,4.572031119048007,20.90346855354337,28.676220557155162,0.47195354059293754,6.585132470353445,0.35507712538080544,2.739780374639781,0.1410737454381945,23.711839136075458,0.39068808268792216,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.974850503999154,nan,1.6751298748173782,0.9519672138545417,609.7993911715886,0.0,stable,0.95,0.95,discounted,matched_iid,neural,standard,nan,0.0,0.5679901972177139,0.5551884896709116,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,neural_oracle_clipped_fqe,3.0412166601275477,0.13632857717764854,47.20054990889675,1.5052391086873076,-6.880628147120338,-11.831586406340458,4.95095825922012,4.95095825922012,24.51198768453992,32.90361611914765,0.5315521732470225,8.949208593799158,0.432143668617439,2.7746079298519954,0.15690586749670962,20.395097632431142,0.486860506418012,1.0,1.2247448703952575,7.888063769764609,2.1348009650870168,3.768254756814681,7.887374926141968,1600.0000015619225,0.4000000003904806,0.01,0.5842828148975969,8.094808533355804,14.493088738055325,0.7791466814750853,0.9837760824667022,0.6159087435261162,337.6089969305287,0.0,stable,0.95,0.95,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.31284014560760937,0.31060616334977914,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,neural_estimated_clipped_fqe,4.059841273868257,0.19758562310676506,48.362859355259616,1.4811741518180037,-5.63854560461713,-11.831586406340458,6.193040801723328,6.193040801723328,38.35375437180991,50.35362027144854,0.7586892450218468,16.596179726540537,0.6880854710204344,3.6467620670325367,0.22324124498469772,12.751215039114701,0.8301904023659654,1.0,1.2247448706191535,5.277920797213913,2.8702199251548315,3.6604309634468235,5.277888739093109,1600.0000012109272,0.4000000003027318,0.01,0.12090749358758333,7.362052779353076,13.777457811561517,0.3503656525246122,1.2448837960078862,0.8404990831884599,278.4625974467522,0.0,stable,0.95,0.95,discounted,matched_iid,neural,linear_clipped,0.2678890595591635,-0.0013206474958949999,0.19495071069778658,0.1872308091121389,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,1,neural_neural_weighted_clipped_fqe,3.0199385656625717,0.15188930164916517,48.862856739406865,1.576130914066738,-6.549077787962189,-11.831586406340458,5.282508618378269,5.282508618378269,27.904897303240684,37.23073167194214,0.6009967767423482,13.029385305938344,0.5593910752097344,2.7312952779509505,0.17335139896996998,15.475380625404028,0.6444244118797604,1.0,1.2247448713354838,5.561353259974053,2.9614724216660133,3.9427734798063465,5.561173613980865,1600.0000000879547,0.40000000002198866,0.01,0.32684452547691756,7.213998537063593,14.134965064945613,0.3152025779266258,1.2493960467859162,0.8589170782273141,257.88803437974343,0.0,stable,0.95,0.95,discounted,matched_iid,neural,neural_clipped,0.33672751434457565,-0.06261012288865275,0.17139073174637193,0.1903445471479064,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_standard_fqe,514.4986417919137,1.8602433867646082,423.8372824525861,2.212018794342641,0.951862922363663,-11.831586406340458,12.78344932870412,12.78344932870412,163.41657673954583,170.29361035344473,0.967271659467584,451.3335014902198,1.9308662517954311,514.3622306560592,2.1608855385276464,3.286480957860446,1.2816504162472822,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,15.212212390116637,nan,1.6867371707792989,0.9949086714376768,614.6115568719844,0.0,stable,0.95,0.95,discounted,matched_iid,linear,standard,nan,0.0,0.5564079235327516,0.557052043837263,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_oracle_raw_fqe,9.052024154861403,0.5381548116318997,220.42974291438915,6.1177878647454005,-0.738056966856655,-11.831586406340458,11.093529439483802,11.093529439483802,123.06639542469381,156.5306220009547,2.1513785861876156,73.5317709783201,2.2996831615608584,9.522005347182676,0.6788392290898931,43.21920797135411,3.835896238941378,1.0,13.978998097143943,836.075963586083,2.287738394268015,4.727178215841504,10.612626046151094,20.365314249292666,0.005091328562323166,0.0,0.0,nan,0.0,1.0,0.0,0.0,272.61119314406494,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.11055899903404033,0.1657544646546208,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_oracle_clipped_fqe,69.98892389480417,0.43117120233532286,67.6025480931667,1.2651414432095338,-9.622285021255443,-11.831586406340458,2.2093013850850145,2.2093013850850145,4.881012610138564,10.602742275251979,0.2632356727190931,65.27438069004813,0.620541703699281,70.07066545556839,0.4971534847858489,3.7820557766535026,0.637730976977937,1.0,1.2247448697237735,7.697506352304055,2.113677780660689,3.749905720796974,7.69720466345325,1600.0000026145904,0.4000000006536476,0.01,0.5792019361164421,7.724162311017256,14.723986040721632,0.2763943404239615,0.9944134639052079,0.9543606556499229,320.615643868632,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.3036472084167227,0.31111879809480886,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_estimated_clipped_fqe,8.321687127322763,0.08263164337207969,22.871194870899565,1.129264442065563,-9.94748090426938,-11.831586406340458,1.884105502071078,1.884105502071078,3.5498535429345086,10.334976262957861,0.32331029212564416,15.407274290937865,0.5555245022742576,8.309981413959475,0.10673646319412046,4.494316579408758,0.5862999033295091,1.0,1.2247448706772301,5.301623973276597,2.8478170644519443,3.732535028766905,5.301487145636223,1600.0000011198817,0.40000000027997046,0.01,0.10303555922582745,7.139614718189405,13.987043635435603,0.11353075201945743,1.3022525734305215,0.9827533622320777,279.0481626929726,0.0,stable,0.95,0.95,discounted,matched_iid,linear,linear_clipped,0.25579601429316734,-0.0007321208602560914,0.1954060850252994,0.1894910342689754,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_neural_weighted_clipped_fqe,14.176031381116719,0.2734770950279114,16.789326248751145,0.7815400563405629,-19.35933219591979,-11.831586406340458,-7.527745789579333,7.527745789579333,56.66695667252937,65.05918379295633,0.4843352410407451,8.76761613320085,0.27811179701241373,14.424628206588453,0.3201562151445854,4.3601511951355,0.9558857841212082,1.0,1.2247448712652924,5.398647312040228,2.997178281234202,3.989378566650047,5.398329592066547,1600.000000197992,0.400000000049498,0.01,0.3125287680421024,6.877893514633168,14.350102863615891,0.10506888194953815,1.2866070570736683,0.9842285562663248,245.99602124746949,0.0,stable,0.95,0.95,discounted,matched_iid,linear,neural_clipped,0.3319308763536977,-0.060205369105204465,0.1610694798634207,0.19107623824921446,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_standard_fqe,513.2276097371612,1.6095172272317502,434.9869607643612,2.033120678068679,3.1081597855201117,-11.831586406340458,14.93974619186057,14.93974619186057,223.19601627721238,229.0168008225209,0.9876659437839631,468.0406633808554,1.712097965029474,512.2537587592205,1.8309630465670481,3.055805898192805,1.2636387937328062,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.781421278786537,nan,1.6727903222443912,0.9438997244077566,639.7002964275185,0.0,stable,0.95,0.95,discounted,matched_iid,linear,standard,nan,0.0,0.5723245290732136,0.5599012061126039,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_oracle_raw_fqe,9.11096426224268,0.5646210033753183,207.0317240247361,5.604799874039932,-0.6843426457684071,-11.831586406340458,11.147243760572051,11.147243760572051,124.26104345761253,160.1350898417668,2.1953082923950333,81.54392950689939,2.5768017008211235,8.301000307156047,0.6015708778122214,40.2767475158058,4.050410496354621,1.0,4.101856211062086,126.3578463286255,3.0166085772969526,6.748036471108732,14.113791650755754,224.40110236897362,0.056100275592243405,0.0,0.0,nan,0.0,1.0,0.0,0.0,221.9451413353131,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.11675794282768398,0.19301452984144335,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_oracle_clipped_fqe,76.94904538864176,0.3556752228610596,84.22664278098115,1.3372709697528427,-5.56165767063391,-11.831586406340458,6.269928735706548,6.269928735706548,39.312006350838715,46.07951503507255,0.5823570245070558,89.81461221356383,0.9746062978437846,76.40809240098544,0.398002275363983,3.456835467838248,0.7873455097406804,0.9999999999999999,1.2247448699292556,7.568770932046325,2.0727201779054405,3.92076728626179,7.567246508690303,1600.0000022924612,0.4000000005731153,0.01,0.5786983404308559,7.143013708516503,14.292603979420917,0.798146433674461,0.9717346388840286,0.5781629457292401,365.2012175149935,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.31152676472728963,0.3103180724223413,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_estimated_clipped_fqe,6.299321919783761,0.05759120731024483,15.195764322471744,0.5576710657179513,-13.538713955113217,-11.831586406340458,-1.7071275487727586,1.7071275487727586,2.9142844677788875,7.977404235375001,0.13691754922786853,8.381495380590179,0.4268757980126359,6.055836849096042,0.0578633101654953,4.655627164412539,0.5673110354751272,1.0,1.2247448706721322,4.938559124032726,2.942602736555057,3.671507029593794,4.938303801771509,1600.000001127873,0.40000000028196825,0.01,0.07746213921345771,6.375977500833331,13.392658877966182,0.36855934283820696,1.2478086827556352,0.8203061437503559,253.5752436935769,0.0,stable,0.95,0.95,discounted,matched_iid,linear,linear_clipped,0.2771208591771822,-0.0007050108945708677,0.1650299983685692,0.16960139840024568,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_neural_weighted_clipped_fqe,16.748901534864984,0.35840255803114124,17.4128151523176,0.45311133213640886,-20.548659434695782,-11.831586406340458,-8.717073028355324,8.717073028355324,75.98736218167987,84.31344597165052,0.5703786537998192,10.942044401818682,0.3299939249847227,16.39173194491004,0.4026077299196972,3.957927793147883,1.0634363512237672,1.0,1.2247448713723448,5.677507029457987,2.9330564875499947,3.8108529509891813,5.677427350131222,1600.0000000301688,0.4000000000075422,0.01,0.31598156527616084,7.409489278793332,13.928059929895959,0.3220142600317885,1.2658173970990105,0.8465419768282771,254.59935258990208,0.0,stable,0.95,0.95,discounted,matched_iid,linear,neural_clipped,0.3329148641780832,-0.042712336347713764,0.16490510998150396,0.18581366132885793,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_standard_fqe,507.01938523128683,1.8769451186596282,414.3395857120914,2.0785250465012575,0.7045696450334482,-11.831586406340458,12.536156051373906,12.536156051373906,157.15520854439862,162.7619239151979,0.9851744464280405,446.47985256422635,1.9177585891721596,510.6235430921043,2.143311878143028,3.092117389842035,1.288553944009605,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,15.192899330692292,nan,1.6895045420593833,0.9934960420156923,596.0623046354658,0.0,stable,0.95,0.95,discounted,matched_iid,linear,standard,nan,0.0,0.546874272473018,0.5516459241296954,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_oracle_raw_fqe,8.988419981924263,0.5252688089423031,206.00928151628182,5.403824319145291,-0.9272689470063913,-11.831586406340458,10.904317459334067,10.904317459334067,118.90413925393776,150.96680724102492,2.072476416495128,76.08600168261069,2.360325708349364,7.586594485952277,0.52419735481035,39.70976012755635,3.9784439274304315,1.0,12.359309477200897,682.97938218841,2.3231974021268016,4.885413831585473,11.747892102551644,26.015831937231535,0.006503957984307884,0.0,0.0,nan,0.0,1.0,0.0,0.0,229.65372368884113,1.0,overlap_collapse,0.95,0.95,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.11495757451472496,0.16673258744457398,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_oracle_clipped_fqe,72.80083292919899,0.44169378110936036,68.91537312100583,1.0628402152733831,-9.184981085891419,-11.831586406340458,2.646605320449039,2.646605320449039,7.00451972222916,12.412004263834033,0.30433756304573556,70.66272357276245,0.6575456986742217,73.54561771560061,0.5021857641800107,3.531070241483824,0.6811167805832865,1.0,1.2247448708681503,7.885206637627542,2.032606369420388,3.623706032476702,7.8845756368614595,1600.0000008205811,0.40000000020514526,0.01,0.5899340950418264,8.88699111458675,14.72107909002312,0.3140712675531936,1.0096206784931903,0.941411083967862,330.9813182666574,0.0,stable,0.95,0.95,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.302405693099295,0.31171611782782904,oracle_exact_clipped
